song_name,segment,rig,intention_corr,hue_error,sat_mae,beat_align_delta
Coldplay_-_A_Sky_Full_of_Stars,06_chorus,rig_c_mixed,0.2551011757000715,0.1760728898013794,0.36969651253096564,37.34652397544382
Coldplay_-_A_Sky_Full_of_Stars,07_chorus,rig_a_bmfl,0.5471138332184331,0.08466823336892304,0.1196608528915296,13.960151802656531
Coldplay_-_A_Sky_Full_of_Stars,07_chorus,rig_b_bars,0.44652763726477285,0.1672415625050311,0.18236761888286732,3.734643734643762
Coldplay_-_A_Sky_Full_of_Stars,07_chorus,rig_c_mixed,0.46174310099821314,0.16169509621760217,0.1755952097572525,13.630252100840337
College_Electric_Youth_-_A_Real_Hero,02_intro,rig_a_bmfl,0.15384373433893422,0.14761837301838393,0.089907048618191,47.098646034816255
College_Electric_Youth_-_A_Real_Hero,02_intro,rig_b_bars,0.178512526636123,0.29291850475172965,0.13288143850361098,53.42023445630617
College_Electric_Youth_-_A_Real_Hero,02_intro,rig_c_mixed,0.0963518315068417,0.3191470713553675,0.1979245255918913,39.215289715845906
College_Electric_Youth_-_A_Real_Hero,03_intro,rig_a_bmfl,0.149332875412853,0.1921288596784724,0.25187626165941657,2.6138744484433607
College_Electric_Youth_-_A_Real_Hero,03_intro,rig_b_bars,0.14215596648892798,0.2562063218639138,0.2795505992299916,37.47488101533577
College_Electric_Youth_-_A_Real_Hero,03_intro,rig_c_mixed,0.10783339505534772,0.23445674575444203,0.3456752815731478,5.809684788984618
College_Electric_Youth_-_A_Real_Hero,04_chorus,rig_a_bmfl,-0.03805936507383799,0.39563135026410884,0.4622024654969208,297.632058287796
College_Electric_Youth_-_A_Real_Hero,04_chorus,rig_b_bars,0.08079426477481422,0.405114825747636,0.4624293946479912,330.92105263157896
College_Electric_Youth_-_A_Real_Hero,04_chorus,rig_c_mixed,0.0038609585948736758,0.39707167304076996,0.4632689817109389,242.24961479198765
College_Electric_Youth_-_A_Real_Hero,05_verse,rig_a_bmfl,0.10671703846303926,0.26480635996953317,0.42533060823675484,12.24489795918369
College_Electric_Youth_-_A_Real_Hero,05_verse,rig_b_bars,0.09871269353801404,0.30519417179528535,0.42345614471338583,51.98692810457518
College_Electric_Youth_-_A_Real_Hero,05_verse,rig_c_mixed,0.0892318835847262,0.28389597700475605,0.44466905837637966,21.428571428571423
Daft_Punk_-_Give_Life_Back_to_Music,02_intro,rig_a_bmfl,0.07821534908406191,0.19680438591322258,0.27794254650706596,32.83983438164621
Daft_Punk_-_Give_Life_Back_to_Music,02_intro,rig_b_bars,0.120744168827612,0.2538436057884323,0.3032758828152692,49.669274110423224
Daft_Punk_-_Give_Life_Back_to_Music,02_intro,rig_c_mixed,0.06850985981753183,0.23414571168802123,0.3442451775109643,36.02538576406171
Daft_Punk_-_Give_Life_Back_to_Music,03_verse,rig_a_bmfl,0.12481963917034483,0.1735991107660575,0.2929694604775753,9.59810874704493
Daft_Punk_-_Give_Life_Back_to_Music,03_verse,rig_b_bars,0.13124291148657785,0.19624293664247716,0.2951192252744792,28.137212331741203
